locality_token,species_latin_name,species_common_name,project_accessions,source_family,source_releases,record_modalities,review_strengths,provenance_qualities,original_location_text,locality,political_entity,latitude,longitude,latitude_text,longitude_text,coordinate_confidence,chronology_text,time_start_bp,time_end_bp,time_mean_bp,dating_basis,chronology_evidence_class,chronology_precision_posture,nordic_inclusion,nordic_inclusion_reason,interpretation_note
equus_caballus:locality:prjeb44430:khantaintov:mongolia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Khantain-tov,Khantain-tov,Mongolia,49.56105,103.2428,49.56105,103.2428,exact,2725 BP,2725,2725,2725,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:kirklarelikanligecit:turkey,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Kirklareli-Kanligecit,Kirklareli-Kanligecit,Turkey,41.721357,27.225306,41.721357,27.225306,exact,4336 BP,4336,4336,4336,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:kkhyk:turkey,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Köşk Höyük,Köşk Höyük,Turkey,37.847803,34.611841,37.847803,34.611841,exact,8269 BP,8269,8269,8269,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:kostenki:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Kostenki,Kostenki,Russia,51.376,39.071,51.376,39.071,exact,31606 BP,31606,31606,31606,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:kozhai:kazakhstan,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Kozhai,Kozhai,Kazakhstan,49.4,66.75,49.4,66.75,exact,5185-5292 BP,5185,5292,5238,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:krasnosamarskoye:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Krasnosamarskoye,Krasnosamarskoye,Russia,51.497056,85.9745,51.497056,85.9745,exact,3059-3748 BP,3059,3748,3404,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:krasnyiyar:kazakhstan,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Krasnyi Yar,Krasnyi Yar,Kazakhstan,53.325935,69.260924,53.325935,69.260924,exact,5194 BP,5194,5194,5194,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:kuyum:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Kuyum,Kuyum,Russia,51.497292,85.971322,51.497292,85.971322,exact,2530 BP,2530,2530,2530,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:lamondire:france,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,La Monédière,La Monédière,France,43.3667,3.4167,43.3667,3.4167,exact,2567 BP,2567,2567,2567,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:lecloseau:france,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Le Closeau,Le Closeau,France,48.871883,2.157139,48.871883,2.157139,exact,12350 BP,12350,12350,12350,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:litovice:czechrepublic,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Litovice,Litovice,Czech Republic,50.08088,14.23425,50.08088,14.23425,exact,5176 BP,5176,5176,5176,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:magor:unitedkingdom,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Magor,Magor,United Kingdom,51.578275,2.829228,51.578275,2.829228,exact,2959 BP,2959,2959,2959,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:medvezhiyacave:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Medvezhiya cave,Medvezhiya cave,Russia,62.083,58.083,62.083,58.083,exact,26159-44425 BP,26159,44425,35292,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:michurunoi:kazakhstan,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Michuruno I,Michuruno I,Kazakhstan,52.447098,76.794851,52.447098,76.794851,exact,3969 BP,3969,3969,3969,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:miciurin:moldova,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Miciurin,Miciurin,Moldova,47.987105,27.788329,47.987105,27.788329,exact,3200-3323 BP,3200,3323,3262,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:miechw3:poland,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Miechów 3,Miechów 3,Poland,50.35749,20.04609,50.35749,20.04609,exact,2599-3433 BP,2599,3433,3016,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:monostoynuga:mongolia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Monostoy-Nuga,Monostoy-Nuga,Mongolia,49.553253,103.277861,49.553253,103.277861,exact,2725-3050 BP,2725,3050,2888,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:morinmort:mongolia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Morin Mort,Morin Mort,Mongolia,46.94125,98.595817,46.94125,98.595817,exact,2815 BP,2815,2815,2815,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:mozgawa13:poland,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Mozgawa 1-3,Mozgawa 1-3,Poland,50.44378,20.51853,50.44378,20.51853,exact,5455-5751 BP,5455,5751,5603,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:museumspecimen,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Museum specimen,Museum specimen,-,,,,,exact,82 BP,82,82,82,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:nandrupeteracurat:romania,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Nandru Peștera Curată,Nandru Peștera Curată,Romania,45.807945,22.812173,45.807945,22.812173,exact,36751 BP,36751,36751,36751,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:nikolskaya:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Nikolskaya,Nikolskaya,Russia,55.466667,59.45,55.466667,59.45,exact,23095-44950 BP,23095,44950,34022,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:nitrianskyhrdok:slovakia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Nitriansky Hrádok,Nitriansky Hrádok,Slovakia,48.069502,18.200384,48.069502,18.200384,exact,3633 BP,3633,3633,3633,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:noviyekluchiiii:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Noviye Kluchi III,Noviye Kluchi III,Russia,53.338939,51.870031,53.338939,51.870031,exact,3794 BP,3794,3794,3794,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:novoilinkaiii:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Novoilinka-III,Novoilinka-III,Russia,53.546361,79.350056,53.546361,79.350056,exact,5393-5401 BP,5393,5401,5397,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:novoilinkavi:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Novoilinka-VI,Novoilinka-VI,Russia,53.546361,79.350056,53.546361,79.350056,exact,5167-5174 BP,5167,5174,5170,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:novoilinovskiy2:kazakhstan,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Novoil’inovskiy 2,Novoil’inovskiy 2,Kazakhstan,52.6401793,62.7610338,52.6401793,62.7610338,exact,3782 BP,3782,3782,3782,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:oroshaemoei:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Oroshaemoe I,Oroshaemoe I,Russia,50.157528,48.527694,50.157528,48.527694,exact,6536 BP,6536,6536,6536,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:ouren:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Ouren,Ouren,Russia,53.44725,48.942667,53.44725,48.942667,exact,3735-3746 BP,3735,3746,3740,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:pershinskaya:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Pershinskaya,Pershinskaya,Russia,57.45,61.45,57.45,61.45,exact,15427-23963 BP,15427,23963,19695,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:pielgrzymowice6:poland,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Pielgrzymowice 6,Pielgrzymowice 6,Poland,50.143,20.04672,50.143,20.04672,exact,3482 BP,3482,3482,3482,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:pietrele:romania,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Pietrele,Pietrele,Romania,44.067779,26.156737,44.067779,26.156737,exact,6375 BP,6375,6375,6375,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:potapovka:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Potapovka,Potapovka,Russia,53.658,50.668444,53.658,50.668444,exact,3812-3833 BP,3812,3833,3822,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:repinkhutor:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Repin khutor,Repin khutor,Russia,49.215583,43.904556,49.215583,43.904556,exact,4945-5039 BP,4945,5039,4992,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:ridala:estonia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Ridala,Ridala,Estonia,58.4552,23.0326,58.4552,23.0326,exact,2604-2650 BP,2604,2650,2627,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:sagzabad:iran,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Sagzabad,Sagzabad,Iran,35.773,49.938,35.773,49.938,exact,3052 BP,3052,3052,3052,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:semenovka1:ukraine,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Semenovka 1,Semenovka 1,Ukraine,46.86888889,35.43305556,46.86888889,35.43305556,exact,6135 BP,6135,6135,6135,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:serpievskaya:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Serpievskaya,Serpievskaya,Russia,54.833333,57.883333,54.833333,57.883333,exact,19719 BP,19719,19719,19719,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:shidertyiii:kazakhstan,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Shiderty III,Shiderty III,Kazakhstan,51.639256,74.654947,51.639256,74.654947,exact,12408 BP,12408,12408,12408,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:shilikty5:kazakhstan,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Shilikty 5,Shilikty 5,Kazakhstan,47.237169,84.542033,47.237169,84.542033,exact,2243 BP,2243,2243,2243,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:sholma1:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Sholma-1,Sholma-1,Russia,55.883333,47.491667,55.883333,47.491667,exact,9450 BP,9450,9450,9450,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:sigarra:spain,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Sigarra,Sigarra,Spain,41.7075,1.54222,41.7075,1.54222,exact,2267 BP,2267,2267,2267,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:sintashta:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Sintashta,Sintashta,Russia,52.486359,60.187925,52.486359,60.187925,exact,3806-3815 BP,3806,3815,3810,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:sosnovka:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Sosnovka,Sosnovka,Russia,51.566667,45.783333,51.566667,45.783333,exact,3306-4701 BP,3306,4701,4004,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:strnskskla:czechrepublic,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Stránská skála,Stránská skála,Czech Republic,49.19081,16.6764,49.19081,16.6764,exact,5186 BP,5186,5186,5186,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:tarquinia:italy,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Tarquinia,Tarquinia,Italy,42.249167,11.756111,42.249167,11.756111,exact,2607 BP,2607,2607,2607,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:tatsynereg:mongolia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Tatsyn Ereg,Tatsyn Ereg,Mongolia,47.750843,101.369458,47.750843,101.369458,exact,2963-3007 BP,2963,3007,2985,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:tepehasanlu:iran,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Tepe Hasanlu,Tepe Hasanlu,Iran,37.004486,45.458817,37.004486,45.458817,exact,2718 BP,2718,2718,2718,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:titn:czechrepublic,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Tištín,Tištín,Czech Republic,49.313,17.15314,49.313,17.15314,exact,3199 BP,3199,3199,3199,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:touehradiko:czechrepublic,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Toušeň – Hradišťko,Toušeň – Hradišťko,Czech Republic,50.16813,14.72267,50.16813,14.72267,exact,3795 BP,3795,3795,3795,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:tuchomice:czechrepublic,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Tuchoměřice,Tuchoměřice,Czech Republic,50.13493,14.28531,50.13493,14.28531,exact,3060 BP,3060,3060,3060,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:tuchomiceknvka:czechrepublic,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Tuchoměřice – Kněžívka,Tuchoměřice – Kněžívka,Czech Republic,50.12523,14.26973,50.12523,14.26973,exact,3260 BP,3260,3260,3260,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:tureaudesgardes6:france,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Tureau des Gardes 6,Tureau des Gardes 6,France,48.387245,3.007653,48.387245,3.007653,exact,13750 BP,13750,13750,13750,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:turganik:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Turganik,Turganik,Russia,52.80375,53.793639,52.80375,53.793639,exact,4708-7301 BP,4708,7301,6004,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:ulaantolgoi:mongolia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Ulaan Tolgoi,Ulaan Tolgoi,Mongolia,49.931778,99.804167,49.931778,99.804167,exact,2892 BP,2892,2892,2892,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:ullu:russia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Ullu,Ullu,Russia,43.79028,42.7278,43.79028,42.7278,exact,2821 BP,2821,2821,2821,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
equus_caballus:locality:prjeb44430:ushgiinuvur:mongolia,Equus caballus,horse,PRJEB44430,ENA,PRJEB44430,archive_reads,primary_paper_pinned,primary_paper_pinned,Ushgiin Uvur,Ushgiin Uvur,Mongolia,49.655567,99.9271,49.655567,99.9271,exact,2725 BP,2725,2725,2725,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,false,The current curated project inventory does not yet identify a shipped Nordic-localized lead for this record.,Sample-level locality comes directly from the recovered sample source row.
