feature_id,evidence_row_id,site_record_id,species_latin_name,species_common_name,animal_scope,support_class,locality,political_entity,latitude,longitude,coordinate_basis,coordinate_confidence,sample_count,sample_record_ids,source_native_taxon_labels,source_native_tax_ids,source_native_scientific_names,taxon_alignment_statuses,project_accessions,paper_doi,supplementary_sources,time_label,nordic_inclusion
animal-atlas-feature:felis-catus-locality-prjeb81815-kassope-greece,animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-kassope-greece,felis_catus:locality:prjeb81815:kassope:greece,Felis catus,cat,wild_or_progenitor_context,accepted,Kassope,Greece,39.15,20.67,supplementary_table_coordinates,exact,2,felis_catus:sample:prjeb81815:samea120246549;felis_catus:sample:prjeb81815:samea120246550,Felis silvestris silvestris (tax_id 463207),463207,Felis silvestris silvestris,project_species_mismatch,PRJEB81815,10.1126/science.adt2642,,2149-2349 BP,false
animal-atlas-feature:felis-catus-locality-prjeb81815-koprivec-bulgaria,animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-koprivec-bulgaria,felis_catus:locality:prjeb81815:koprivec:bulgaria,Felis catus,cat,wild_or_progenitor_context,accepted,Koprivec,Bulgaria,43.41,25.88,supplementary_table_coordinates,exact,1,felis_catus:sample:prjeb81815:samea120246551,Felis silvestris silvestris (tax_id 463207),463207,Felis silvestris silvestris,project_species_mismatch,PRJEB81815,10.1126/science.adt2642,,7309-7429 BP,false
animal-atlas-feature:felis-catus-locality-prjeb81815-labastida-spain,animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-labastida-spain,felis_catus:locality:prjeb81815:labastida:spain,Felis catus,cat,domesticated_core,accepted,Labastida,Spain,42.58,-2.78,supplementary_table_coordinates,exact,1,felis_catus:sample:prjeb81815:samea120246552,Felis catus (tax_id 9685),9685,Felis catus,project_species_match,PRJEB81815,10.1126/science.adt2642,,end 15th-early 16th c.,false
animal-atlas-feature:felis-catus-locality-prjeb81815-mauternvicusost-austria,animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-mauternvicusost-austria,felis_catus:locality:prjeb81815:mauternvicusost:austria,Felis catus,cat,domesticated_core,accepted,Mautern - vicus Ost,Austria,48.39,15.58,supplementary_table_coordinates,exact,1,felis_catus:sample:prjeb81815:samea120246560,Felis catus (tax_id 9685),9685,Felis catus,project_species_match,PRJEB81815,10.1126/science.adt2642,,1870-1999 BP,false
animal-atlas-feature:felis-catus-locality-prjeb81815-mentee-turkey,animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-mentee-turkey,felis_catus:locality:prjeb81815:mentee:turkey,Felis catus,cat,wild_or_progenitor_context,accepted,Menteşe,Turkey,40.28,29.52,supplementary_table_coordinates,exact,1,felis_catus:sample:prjeb81815:samea120246555,Felis silvestris silvestris (tax_id 463207),463207,Felis silvestris silvestris,project_species_mismatch,PRJEB81815,10.1126/science.adt2642,,7929-8024 BP,false
animal-atlas-feature:felis-catus-locality-prjeb81815-musarnaviterbolatium-italy,animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-musarnaviterbolatium-italy,felis_catus:locality:prjeb81815:musarnaviterbolatium:italy,Felis catus,cat,wild_or_progenitor_context,accepted,"Musarna (Viterbo, Latium)",Italy,42.41,11.98,supplementary_table_coordinates,exact,1,felis_catus:sample:prjeb81815:samea120246561,Felis silvestris silvestris (tax_id 463207),463207,Felis silvestris silvestris,project_species_mismatch,PRJEB81815,10.1126/science.adt2642,,1410-1590 BP,false
animal-atlas-feature:felis-catus-locality-prjeb81815-nardtorresantacaterina-italy,animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-nardtorresantacaterina-italy,felis_catus:locality:prjeb81815:nardtorresantacaterina:italy,Felis catus,cat,domesticated_core,accepted,Nardò “torre santa Caterina”,Italy,40.14,17.99,supplementary_table_coordinates,exact,1,felis_catus:sample:prjeb81815:samea120246576,Felis catus (tax_id 9685),9685,Felis catus,project_species_match,PRJEB81815,10.1126/science.adt2642,,17-18th c AD,false
animal-atlas-feature:felis-catus-locality-prjeb81815-padovaviacesarebattistiveneto-italy,animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-padovaviacesarebattistiveneto-italy,felis_catus:locality:prjeb81815:padovaviacesarebattistiveneto:italy,Felis catus,cat,domesticated_core,accepted,Padova Via Cesare Battisti (Veneto),Italy,45.41,11.87,supplementary_table_coordinates,exact,1,felis_catus:sample:prjeb81815:samea120246562,Felis catus (tax_id 9685),9685,Felis catus,project_species_match,PRJEB81815,10.1126/science.adt2642,,510-550 BP,false
animal-atlas-feature:felis-catus-locality-prjeb81815-palatinonortheastsloperome-italy,animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-palatinonortheastsloperome-italy,felis_catus:locality:prjeb81815:palatinonortheastsloperome:italy,Felis catus,cat,domesticated_core,accepted,Palatino North East slope (Rome),Italy,41.89,12.49,supplementary_table_coordinates,exact,2,felis_catus:sample:prjeb81815:samea120246567;felis_catus:sample:prjeb81815:samea120246568,Felis catus (tax_id 9685),9685,Felis catus,project_species_match,PRJEB81815,10.1126/science.adt2642,,1580-1720 BP,false
animal-atlas-feature:felis-catus-locality-prjeb81815-palmelacastle-portugal,animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-palmelacastle-portugal,felis_catus:locality:prjeb81815:palmelacastle:portugal,Felis catus,cat,domesticated_core,accepted,Palmela Castle,Portugal,38.57,-8.9,supplementary_table_coordinates,exact,2,felis_catus:sample:prjeb81815:samea120246563;felis_catus:sample:prjeb81815:samea120246564,Felis catus (tax_id 9685),9685,Felis catus,project_species_match,PRJEB81815,10.1126/science.adt2642,,12-13th c,false
animal-atlas-feature:felis-catus-locality-prjeb81815-parking58brussels-belgium,animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-parking58brussels-belgium,felis_catus:locality:prjeb81815:parking58brussels:belgium,Felis catus,cat,domesticated_core,accepted,"Parking 58, Brussels",Belgium,50.85,4.35,supplementary_table_coordinates,exact,2,felis_catus:sample:prjeb81815:samea120246527;felis_catus:sample:prjeb81815:samea120246528,Felis catus (tax_id 9685),9685,Felis catus,project_species_match,PRJEB81815,10.1126/science.adt2642,,end 14th - 15th cent. AD,false
animal-atlas-feature:felis-catus-locality-prjeb81815-petronellcarnuntum-austria,animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-petronellcarnuntum-austria,felis_catus:locality:prjeb81815:petronellcarnuntum:austria,Felis catus,cat,domesticated_core,accepted,Petronell-Carnuntum,Austria,48.12,16.85,supplementary_table_coordinates,exact,2,felis_catus:sample:prjeb81815:samea120246565;felis_catus:sample:prjeb81815:samea120246566,Felis catus (tax_id 9685),9685,Felis catus,project_species_match,PRJEB81815,10.1126/science.adt2642,,1630-1930 BP,false
animal-atlas-feature:felis-catus-locality-prjeb81815-romesceciliaintrastevere-italy,animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-romesceciliaintrastevere-italy,felis_catus:locality:prjeb81815:romesceciliaintrastevere:italy,Felis catus,cat,domesticated_core,accepted,"Rome, S. Cecilia in Trastevere",Italy,41.89,12.48,supplementary_table_coordinates,exact,1,felis_catus:sample:prjeb81815:samea120246530,Felis catus (tax_id 9685),9685,Felis catus,project_species_match,PRJEB81815,10.1126/science.adt2642,,12-13th c AD,false
animal-atlas-feature:felis-catus-locality-prjeb81815-sagalassos-turkey,animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-sagalassos-turkey,felis_catus:locality:prjeb81815:sagalassos:turkey,Felis catus,cat,domesticated_core,accepted,Sagalassos,Turkey,37.68,30.52,supplementary_table_coordinates,exact,1,felis_catus:sample:prjeb81815:samea120246573,Felis catus (tax_id 9685),9685,Felis catus,project_species_match,PRJEB81815,10.1126/science.adt2642,,Early Byzantine,false
animal-atlas-feature:felis-catus-locality-prjeb81815-salzburgresidenz-austria,animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-salzburgresidenz-austria,felis_catus:locality:prjeb81815:salzburgresidenz:austria,Felis catus,cat,domesticated_core,accepted,Salzburg - Residenz,Austria,47.8,13.05,supplementary_table_coordinates,exact,1,felis_catus:sample:prjeb81815:samea120246575,Felis catus (tax_id 9685),9685,Felis catus,project_species_match,PRJEB81815,10.1126/science.adt2642,,15/16th centuries,false
animal-atlas-feature:felis-catus-locality-prjeb81815-saracenacosenzacalabria-italy,animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-saracenacosenzacalabria-italy,felis_catus:locality:prjeb81815:saracenacosenzacalabria:italy,Felis catus,cat,wild_or_progenitor_context,accepted,"Saracena (Cosenza, Calabria)",Italy,39.77,16.15,supplementary_table_coordinates,exact,1,felis_catus:sample:prjeb81815:samea120246574,Felis silvestris silvestris (tax_id 463207),463207,Felis silvestris silvestris,project_species_mismatch,PRJEB81815,10.1126/science.adt2642,,Early Neolithic,false
animal-atlas-feature:felis-catus-locality-prjeb81815-sassaripalazzoducalesardinia-italy,animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-sassaripalazzoducalesardinia-italy,felis_catus:locality:prjeb81815:sassaripalazzoducalesardinia:italy,Felis catus,cat,domesticated_core,accepted,"Sassari, palazzo ducale, Sardinia",Italy,40.73,8.55,supplementary_table_coordinates,exact,1,felis_catus:sample:prjeb81815:samea120246577,Felis catus (tax_id 9685),9685,Felis catus,project_species_match,PRJEB81815,10.1126/science.adt2642,,19th AD,false
animal-atlas-feature:felis-catus-locality-prjeb81815-tabernasspain-spain,animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-tabernasspain-spain,felis_catus:locality:prjeb81815:tabernasspain:spain,Felis catus,cat,wild_or_progenitor_context,accepted,"Tabernas, Spain",Spain,37.05,-2.39,supplementary_table_coordinates,exact,1,felis_catus:sample:prjeb81815:samea120246578,Felis silvestris silvestris (tax_id 463207),463207,Felis silvestris silvestris,project_species_mismatch,PRJEB81815,10.1126/science.adt2642,,4349-4649 BP,false
animal-atlas-feature:felis-catus-locality-prjeb81815-terteniasardinia-italy,animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-terteniasardinia-italy,felis_catus:locality:prjeb81815:terteniasardinia:italy,Felis catus,cat,domesticated_core,accepted,"Tertenia, Sardinia",Italy,39.69,9.58,supplementary_table_coordinates,exact,1,felis_catus:sample:prjeb81815:samea120246579,Felis catus (tax_id 9685),9685,Felis catus,project_species_match,PRJEB81815,10.1126/science.adt2642,,4th-5th c AD,false
animal-atlas-feature:felis-catus-locality-prjeb81815-tongerenindustrieoost-belgium,animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-tongerenindustrieoost-belgium,felis_catus:locality:prjeb81815:tongerenindustrieoost:belgium,Felis catus,cat,wild_or_progenitor_context,accepted,"Tongeren, Industrie Oost",Belgium,50.78,5.46,supplementary_table_coordinates,exact,1,felis_catus:sample:prjeb81815:samea120246580,Felis silvestris silvestris (tax_id 463207),463207,Felis silvestris silvestris,project_species_mismatch,PRJEB81815,10.1126/science.adt2642,,1820-1989 BP,false
animal-atlas-feature:felis-catus-locality-prjeb81815-traismauer-austria,animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-traismauer-austria,felis_catus:locality:prjeb81815:traismauer:austria,Felis catus,cat,domesticated_core,accepted,Traismauer,Austria,48.35,15.74,supplementary_table_coordinates,exact,1,felis_catus:sample:prjeb81815:samea120246581,Felis catus (tax_id 9685),9685,Felis catus,project_species_match,PRJEB81815,10.1126/science.adt2642,,1730-1890 BP,false
animal-atlas-feature:felis-catus-locality-prjeb81815-viminaciumamphitheatre-serbia,animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-viminaciumamphitheatre-serbia,felis_catus:locality:prjeb81815:viminaciumamphitheatre:serbia,Felis catus,cat,domesticated_core,accepted,Viminacium/Amphitheatre,Serbia,44.74,21.23,supplementary_table_coordinates,exact,2,felis_catus:sample:prjeb81815:samea120246582;felis_catus:sample:prjeb81815:samea120246583,Felis catus (tax_id 9685),9685,Felis catus,project_species_match,PRJEB81815,10.1126/science.adt2642,,1530-1930 BP,false
animal-atlas-feature:felis-catus-locality-prjeb81815-viminaciumnadklepakom-serbia,animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-viminaciumnadklepakom-serbia,felis_catus:locality:prjeb81815:viminaciumnadklepakom:serbia,Felis catus,cat,wild_or_progenitor_context,accepted,Viminacium-Nad Klepačkom,Serbia,44.74,21.23,supplementary_table_coordinates,exact,1,felis_catus:sample:prjeb81815:samea120246584,Felis silvestris silvestris (tax_id 463207),463207,Felis silvestris silvestris,project_species_mismatch,PRJEB81815,10.1126/science.adt2642,,790-960 BP,false
animal-atlas-feature:felis-catus-locality-prjeb81815-yenikapmarmarayexc-turkey,animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-yenikapmarmarayexc-turkey,felis_catus:locality:prjeb81815:yenikapmarmarayexc:turkey,Felis catus,cat,domesticated_core,accepted,"Yenikapı, Marmaray exc.",Turkey,41.0,28.95,supplementary_table_coordinates,exact,4,felis_catus:sample:prjeb81815:samea120246556;felis_catus:sample:prjeb81815:samea120246557;felis_catus:sample:prjeb81815:samea120246558;felis_catus:sample:prjeb81815:samea120246559,Felis catus (tax_id 9685),9685,Felis catus,project_species_match,PRJEB81815,10.1126/science.adt2642,,1170-1310 BP,false
animal-atlas-feature:ovis-aries-locality-prjeb59481-kastelholm-finland,animal-atlas-row:ovis-aries-prjeb59481-ovis-aries-locality-prjeb59481-kastelholm-finland,ovis_aries:locality:prjeb59481:kastelholm:finland,Ovis aries,sheep,domesticated_core,accepted,Kastelholm,Finland,60.23,20.08,archive_coordinates,source_reported_two_decimal_degrees,2,ovis_aries:sample:prjeb59481:samea112960291;ovis_aries:sample:prjeb59481:samea112960292,Ovis aries (tax_id 9940),9940,Ovis aries,project_species_match,PRJEB59481,10.1093/gbe/evae114,,340-527 BP,true
animal-atlas-feature:ovis-aries-locality-prjeb59481-storafrvar-sweden,animal-atlas-row:ovis-aries-prjeb59481-ovis-aries-locality-prjeb59481-storafrvar-sweden,ovis_aries:locality:prjeb59481:storafrvar:sweden,Ovis aries,sheep,domesticated_core,accepted,Stora Förvar,Sweden,57.29,17.97,archive_coordinates,source_reported_two_decimal_degrees,3,ovis_aries:sample:prjeb59481:samea112960293;ovis_aries:sample:prjeb59481:samea112960294;ovis_aries:sample:prjeb59481:samea112960295,Ovis aries (tax_id 9940),9940,Ovis aries,project_species_match,PRJEB59481,10.1093/gbe/evae114,,3699-4151 BP,true
animal-atlas-feature:sus-scrofa-domesticus-locality-prjeb30282-bunds-denmark,animal-atlas-row:sus-scrofa-domesticus-prjeb30282-sus-scrofa-domesticus-locality-prjeb30282-bunds-denmark,sus_scrofa_domesticus:locality:prjeb30282:bunds:denmark,Sus scrofa domesticus,pig,domesticated_core,accepted,Bundsø,Denmark,55.02158609,9.77344984,named_site_geocoding,approximate,1,sus_scrofa_domesticus:sample:prjeb30282:samea5160867,Sus scrofa (tax_id 9823),9823,Sus scrofa,project_species_mismatch,PRJEB30282,10.1073/pnas.1901169116,https://eprints.bournemouth.ac.uk/32649/13/Franz%20et%20al.%2C%202019%20-%20PNAS%20-%20Suppl%20Info.pdf;https://www.kulturarv.dk/ffpublic/wfs?service=WFS&version=1.1.0&request=GetFeature&typeName=fundogfortidsminder:fundogfortidsminder_punkt_ikkefredet&outputFormat=application/json&srsName=EPSG:4326&CQL_FILTER=systemnr%3D86607,4700 BP,true
animal-atlas-feature:sus-scrofa-domesticus-locality-prjeb30282-trelleborg-denmark,animal-atlas-row:sus-scrofa-domesticus-prjeb30282-sus-scrofa-domesticus-locality-prjeb30282-trelleborg-denmark,sus_scrofa_domesticus:locality:prjeb30282:trelleborg:denmark,Sus scrofa domesticus,pig,domesticated_core,accepted,Trelleborg,Denmark,55.39416667,11.26527778,named_site_geocoding,approximate,1,sus_scrofa_domesticus:sample:prjeb30282:samea5160868,Sus scrofa (tax_id 9823),9823,Sus scrofa,project_species_mismatch,PRJEB30282,10.1073/pnas.1901169116,https://en.natmus.dk/fileadmin/user_upload/Editor/ManagementPlan_Web_lille.pdf;https://eprints.bournemouth.ac.uk/32649/13/Franz%20et%20al.%2C%202019%20-%20PNAS%20-%20Suppl%20Info.pdf,1000 BP,true
