locality,locality_token,profile_name,ranking_status,total_score,evidence_density_signal,chronology_alignment_signal,species_diversity_signal,contextual_support_signal,missingness_penalty,direct_sample_count,distinct_species_count,nearby_context_points,nearby_context_layer_count,temporal_overlap_points,sampling_recommendation_ready,recommendation_posture,ranking_blockers,recommendation_blockers,warning_flags,rationale
Langø Skaldynge (Funen Region),homo_sapiens:aadr:denmark:lang-skaldynge-funen-region:55-545-10-622,atlas_exploration,downgraded,0.2906,0.4858,0.5,0.3467,0.5168,0.195,1,1,4,3,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 4 nearby context points across 3 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.5168 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Gammellung (Langeland Region),homo_sapiens:aadr:denmark:gammellung-langeland-region:54-876-10-784,atlas_exploration,downgraded,0.2902,0.4858,0.5,0.3467,0.5157,0.195,1,1,6,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 6 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.5157 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
"Fauskland (Central Norway/ Hitra, Trøndelag)",homo_sapiens:aadr:norway:fauskland-central-norway-hitra-tr-ndelag:63-60579-14-85861,atlas_exploration,downgraded,0.2848,0.4858,1.0,0.3467,0.4716,0.285,1,1,5,1,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 5 nearby context points across 1 context layers shape the support surface | score families: evidence=0.4858; chronology=1.0000; species=0.3467; context=0.4716 | missingness penalty=0.2850; ranking status=downgraded | recommendation posture=exploratory_only"
Skafterup Mark (Zealand),homo_sapiens:aadr:denmark:skafterup-mark-zealand:55-2234871-11-5115596,atlas_exploration,downgraded,0.2808,0.4858,0.5,0.3467,0.489,0.195,1,1,3,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 3 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.4890 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Stistrup kær VII (Jutland),homo_sapiens:aadr:denmark:stistrup-k-r-vii-jutland:56-7499-9-2818,atlas_exploration,downgraded,0.2767,0.4858,0.5,0.3467,0.4772,0.195,1,1,4,1,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 4 nearby context points across 1 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.4772 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Espe (Zealand),homo_sapiens:aadr:denmark:espe-zealand:55-4006-11-3225,atlas_exploration,downgraded,0.275,0.5692,0.5,0.3467,0.3031,0.165,2,1,2,1,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 2 direct ancient-DNA samples support 1 species at this locality anchor | 2 nearby context points across 1 context layers shape the support surface | score families: evidence=0.5692; chronology=0.5000; species=0.3467; context=0.3031 | missingness penalty=0.1650; ranking status=downgraded | recommendation posture=exploratory_only"
"Stokke (79/1) (Nordland, Tjelsund)",homo_sapiens:aadr:norway:stokke-79-1-nordland-tjelsund:68-55-16-4,atlas_exploration,downgraded,0.2688,0.4858,0.5,0.3467,0.4546,0.195,1,1,3,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 3 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.4546 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Hestbek III (Jutland),homo_sapiens:aadr:denmark:hestbek-iii-jutland:56-717-9-227,atlas_exploration,downgraded,0.266,0.4858,0.5,0.3467,0.4465,0.195,1,1,4,1,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 4 nearby context points across 1 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.4465 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Vendsyssel_(Holger_Friis_kaelder) (Jutland),homo_sapiens:aadr:denmark:vendsyssel-holger-friis-kaelder-jutland:57-22-9-75,atlas_exploration,downgraded,0.2598,0.4858,0.5,0.3467,0.429,0.195,1,1,4,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 4 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.4290 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Vængesø II (Jutland Region),homo_sapiens:aadr:denmark:v-nges-ii-jutland-region:56-146-10-552,atlas_exploration,downgraded,0.2562,0.4858,0.5,0.3467,0.4185,0.195,1,1,4,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 4 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.4185 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Lauritshoej (Jutland),homo_sapiens:aadr:denmark:lauritshoej-jutland:56-262-10-313,atlas_exploration,downgraded,0.2555,0.4858,0.5,0.3467,0.4167,0.195,1,1,5,1,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 5 nearby context points across 1 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.4167 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
"Lund, Namsos M (Central Norway/ Trøndelag)",homo_sapiens:aadr:norway:lund-namsos-m-central-norway-tr-ndelag:64-769002-11-596496,atlas_exploration,downgraded,0.2549,0.4858,0.5,0.3467,0.415,0.195,1,1,3,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 3 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.4150 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
"Solsem (Central Norway/ Leka, Trøndelag)",homo_sapiens:aadr:norway:solsem-central-norway-leka-tr-ndelag:65-0537443-11-5510834,atlas_exploration,downgraded,0.2547,0.4858,0.5,0.3467,0.4143,0.195,1,1,3,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 3 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.4143 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Aunvollen (Central Norway/ Trøndelag),homo_sapiens:aadr:norway:aunvollen-central-norway-tr-ndelag:63-12322-16-90684,atlas_exploration,downgraded,0.2521,0.4858,0.5,0.3467,0.4069,0.195,1,1,3,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 3 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.4069 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Holmegard-Djursland (Jutland Region),homo_sapiens:aadr:denmark:holmegard-djursland-jutland-region:56-251-10-755,atlas_exploration,downgraded,0.25,0.4858,0.5,0.3467,0.401,0.195,1,1,3,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 3 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.4010 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Balsnes (Northern Norway/ Troms),homo_sapiens:aadr:norway:balsnes-northern-norway-troms:69-540721-18-853029,atlas_exploration,downgraded,0.2351,0.4858,0.5,0.3467,0.3582,0.195,1,1,3,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 3 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.3582 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Tudse Hage (Zealand Region),homo_sapiens:aadr:denmark:tudse-hage-zealand-region:55-249-11-228,atlas_exploration,downgraded,0.2309,0.4858,0.5,0.3467,0.3462,0.195,1,1,3,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 3 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.3462 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Kavslunde Eng (Funen/ Vindinge),homo_sapiens:aadr:denmark:kavslunde-eng-funen-vindinge:55-41919-10-69991,atlas_exploration,downgraded,0.2239,0.4858,0.5,0.3467,0.3264,0.195,1,1,2,2,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 2 nearby context points across 2 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.3264 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
"Finland, modern",homo_sapiens:aadr:finland:finland-modern:60-2-24-9,atlas_exploration,downgraded,0.2055,0.9025,1.0,0.3467,0.0,0.345,19,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 19 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.9025; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3450; ranking status=downgraded | recommendation posture=exploratory_only"
Kaagarden (Langeland Region),homo_sapiens:aadr:denmark:kaagarden-langeland-region:54-85-10-78,atlas_exploration,downgraded,0.2055,0.9025,1.0,0.3467,0.0,0.345,6,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 6 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.9025; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3450; ranking status=downgraded | recommendation posture=exploratory_only"
Kaagården (Langelands Sønder),homo_sapiens:aadr:denmark:kaag-rden-langelands-s-nder:54-8495103-10-7660066,atlas_exploration,downgraded,0.2055,0.9025,1.0,0.3467,0.0,0.345,6,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 6 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.9025; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3450; ranking status=downgraded | recommendation posture=exploratory_only"
Levanluhta (Isokyro),homo_sapiens:aadr:finland:levanluhta-isokyro:62-948744-22-410146,atlas_exploration,downgraded,0.2055,0.9025,1.0,0.3467,0.0,0.345,8,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 8 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.9025; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3450; ranking status=downgraded | recommendation posture=exploratory_only"
Sund (Central Norway/ Trøndelag),homo_sapiens:aadr:norway:sund-central-norway-tr-ndelag:63-8604-11-307,atlas_exploration,downgraded,0.2055,0.9025,1.0,0.3467,0.0,0.345,13,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 13 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.9025; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3450; ranking status=downgraded | recommendation posture=exploratory_only"
"Forlev \Forlev I\"""" (Zealand/ Sorø)",homo_sapiens:aadr:denmark:forlev-forlev-i-zealand-sor:55-376918-11-257325,atlas_exploration,downgraded,0.2021,0.4858,0.5,0.3467,0.264,0.195,1,1,2,1,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 2 nearby context points across 1 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.2640 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Mors (Jutland),homo_sapiens:aadr:denmark:mors-jutland:56-840292-8-728229,atlas_exploration,downgraded,0.1979,0.4858,0.5,0.3467,0.2519,0.195,1,1,2,1,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 2 nearby context points across 1 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.2519 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Hamahus (Jutland/ Hornum),homo_sapiens:aadr:denmark:hamahus-jutland-hornum:55-670249-10-3333283,atlas_exploration,downgraded,0.1907,0.4858,0.5,0.3467,0.2314,0.195,1,1,2,1,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 2 nearby context points across 1 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.2314 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Magleø (Zealand Region),homo_sapiens:aadr:denmark:magle-zealand-region:55-34-11-161,atlas_exploration,downgraded,0.1816,0.4858,0.5,0.3467,0.2054,0.195,1,1,2,1,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_temporal_context_overlap | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 1 direct ancient-DNA samples support 1 species at this locality anchor | 2 nearby context points across 1 context layers shape the support surface | score families: evidence=0.4858; chronology=0.5000; species=0.3467; context=0.2054 | missingness penalty=0.1950; ranking status=downgraded | recommendation posture=exploratory_only"
Joa (Central Norway/ Trøndelag),homo_sapiens:aadr:norway:joa-central-norway-tr-ndelag:64-65448-11-208485,atlas_exploration,downgraded,0.118,0.6525,1.0,0.3467,0.0,0.345,3,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 3 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.6525; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3450; ranking status=downgraded | recommendation posture=exploratory_only"
"Joa, Namsos M (Central Norway/ Trøndelag)",homo_sapiens:aadr:norway:joa-namsos-m-central-norway-tr-ndelag:64-65448-11-208485,atlas_exploration,downgraded,0.118,0.6525,1.0,0.3467,0.0,0.345,3,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 3 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.6525; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3450; ranking status=downgraded | recommendation posture=exploratory_only"
Skjeggesnes (Northern Norway/ Nordland),homo_sapiens:aadr:norway:skjeggesnes-northern-norway-nordland:63-74603-11-2983,atlas_exploration,downgraded,0.118,0.6525,1.0,0.3467,0.0,0.345,3,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 3 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.6525; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3450; ranking status=downgraded | recommendation posture=exploratory_only"
Toldnes (Central Norway/ Trøndelag),homo_sapiens:aadr:norway:toldnes-central-norway-tr-ndelag:63-9758-11-3946,atlas_exploration,downgraded,0.118,0.6525,1.0,0.3467,0.0,0.345,3,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 3 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.6525; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3450; ranking status=downgraded | recommendation posture=exploratory_only"
"Tomeide, Nesna M (Northern Norway/ Nordland)",homo_sapiens:aadr:norway:tomeide-nesna-m-northern-norway-nordland:66-262731-12-724308,atlas_exploration,downgraded,0.118,0.6525,1.0,0.3467,0.0,0.345,3,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 3 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.6525; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3450; ranking status=downgraded | recommendation posture=exploratory_only"
Bergvin (Central Norway/ Trøndelag),homo_sapiens:aadr:norway:bergvin-central-norway-tr-ndelag:63-74603-11-2983,atlas_exploration,downgraded,0.0889,0.5692,1.0,0.3467,0.0,0.345,2,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 2 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.5692; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3450; ranking status=downgraded | recommendation posture=exploratory_only"
Bodkergarden (Langeland Region),homo_sapiens:aadr:denmark:bodkergarden-langeland-region:54-8-10-69,atlas_exploration,downgraded,0.0889,0.5692,1.0,0.3467,0.0,0.345,2,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 2 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.5692; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3450; ranking status=downgraded | recommendation posture=exploratory_only"
Bødkergårds mark (Langelands Sønder),homo_sapiens:aadr:denmark:b-dkerg-rds-mark-langelands-s-nder:54-80435-10-68788,atlas_exploration,downgraded,0.0889,0.5692,1.0,0.3467,0.0,0.345,2,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 2 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.5692; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3450; ranking status=downgraded | recommendation posture=exploratory_only"
"Eid (Central Norway/ Lines, Trøndelag)",homo_sapiens:aadr:norway:eid-central-norway-lines-tr-ndelag:64-0331-9-89233,atlas_exploration,downgraded,0.0889,0.5692,1.0,0.3467,0.0,0.345,2,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 2 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.5692; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3450; ranking status=downgraded | recommendation posture=exploratory_only"
"Jevnaker nor (Nor South, Viken, Oppland)",homo_sapiens:aadr:norway:jevnaker-nor-nor-south-viken-oppland:60-31-10-43,atlas_exploration,downgraded,0.0889,0.5692,1.0,0.3467,0.0,0.345,2,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 2 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.5692; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3450; ranking status=downgraded | recommendation posture=exploratory_only"
Korsør Nor (Zealand Region),homo_sapiens:aadr:denmark:kors-r-nor-zealand-region:55-331-11-145,atlas_exploration,downgraded,0.0889,0.5692,1.0,0.3467,0.0,0.345,2,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 2 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.5692; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3450; ranking status=downgraded | recommendation posture=exploratory_only"
Nord-Rollnes (Central Norway/ Trøndelag),homo_sapiens:aadr:norway:nord-rollnes-central-norway-tr-ndelag:68-870339-17-045914,atlas_exploration,downgraded,0.0889,0.5692,1.0,0.3467,0.0,0.345,2,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 2 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.5692; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3450; ranking status=downgraded | recommendation posture=exploratory_only"
"Rønvik nedre (32/100, Rønvik) (Nordland, Bodø)",homo_sapiens:aadr:norway:r-nvik-nedre-32-100-r-nvik-nordland-bod:67-28-14-39,atlas_exploration,downgraded,0.0889,0.5692,1.0,0.3467,0.0,0.345,2,1,0,0,0,false,exploratory_only,,profile_is_not_fieldwork_triage,no_time_aware_context | no_temporal_context_overlap | no_nearby_context | single_species_direct_evidence | metadata_only_direct_evidence,"profile `atlas_exploration` weights evidence density, chronology, species diversity, and contextual support explicitly | 2 direct ancient-DNA samples support 1 species at this locality anchor | 0 nearby context points across 0 context layers shape the support surface | score families: evidence=0.5692; chronology=1.0000; species=0.3467; context=0.0000 | missingness penalty=0.3450; ranking status=downgraded | recommendation posture=exploratory_only"
