site_id,site_uuid,site_name,country,latitude,longitude,source_url,discovery_readiness,chronology_resolved,chronology_interval_count,chronology_record_count,chronology_kind_count,chronology_kinds,bibliography_count,dataset_count,sample_group_count,physical_sample_count,analysis_entity_count,raa_density_context_count,raa_context_role,current_activity_status,discovery_rank
6164,a8842b3b-653b-4855-8829-9f23afdf86b5,Solna kyrka,Sweden,59.3530151653,18.0240036196,https://browser.sead.se/site/6164,inventory_only,False,0,0,0,[],0,0,0,0,0,10763,coarse_spatial_context_only,not_captured_by_repository_sources,1737
6165,34854a3e-59be-487b-b417-42df652a2a15,Solna kyrka ladan,Sweden,59.3530159805,18.0247428025,https://browser.sead.se/site/6165,inventory_only,False,0,0,0,[],0,0,0,0,0,10763,coarse_spatial_context_only,not_captured_by_repository_sources,1738
6167,53d86902-4e1f-4d83-9684-685a0c301e51,Solviks i kyrkbyn Boda,Sweden,61.0103147209,15.2131381023,https://browser.sead.se/site/6167,inventory_only,False,0,0,0,[],0,0,0,0,0,1607,coarse_spatial_context_only,not_captured_by_repository_sources,1739
6169,0dd440fa-42cf-4ebf-8b0f-a7fdbd5432d2,Sommarlagård Hjältanstorp,Sweden,62.3464763001,16.3698295127,https://browser.sead.se/site/6169,inventory_only,False,0,0,0,[],0,0,0,0,0,1674,coarse_spatial_context_only,not_captured_by_repository_sources,1740
6170,ef7388c3-38a4-4b5e-92a2-367b74287c5a,Sonaboda,Sweden,56.3075413052,13.9015710934,https://browser.sead.se/site/6170,inventory_only,False,0,0,0,[],0,0,0,0,0,8912,coarse_spatial_context_only,not_captured_by_repository_sources,1741
6173,0ddbdb09-efbd-4148-a59a-f11f4b8ff1fa,Sosserladan Fåsås,Sweden,60.9667757931,14.8013381755,https://browser.sead.se/site/6173,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1742
6174,fa9b059a-970b-4258-8d3b-d58b4e313e64,Sotarskärsviken i Ältebo,Sweden,60.5344867068,16.5415482426,https://browser.sead.se/site/6174,inventory_only,False,0,0,0,[],0,0,0,0,0,4239,coarse_spatial_context_only,not_captured_by_repository_sources,1743
6176,674f9c0f-08f2-411e-8c0e-d49eb62ead6d,Sparreska palatset,Sweden,59.3245021547,18.0635978,https://browser.sead.se/site/6176,inventory_only,False,0,0,0,[],0,0,0,0,0,10763,coarse_spatial_context_only,not_captured_by_repository_sources,1744
6177,cc242c88-97e4-4b99-96d6-d3bd9f5db260,Sparrgården i Indor,Sweden,61.136686024,14.4130664216,https://browser.sead.se/site/6177,inventory_only,False,0,0,0,[],0,0,0,0,0,1202,coarse_spatial_context_only,not_captured_by_repository_sources,1745
6178,91419638-c9f8-428c-912c-0e1f8126e513,Sparvgården i Backa,Sweden,60.9273501286,15.1171939206,https://browser.sead.se/site/6178,inventory_only,False,0,0,0,[],0,0,0,0,0,3988,coarse_spatial_context_only,not_captured_by_repository_sources,1746
5651,08163fb3-b3a3-41f5-a21c-a554af2d4749,Spinkarp,Sweden,58.067832,14.756769,https://browser.sead.se/site/5651,inventory_only,False,0,0,0,[],0,0,0,0,0,3815,coarse_spatial_context_only,not_captured_by_repository_sources,1747
6179,95ff2093-b38f-438f-aea6-fb3bf01b47ea,Spinkarps gård,Sweden,58.0678497078,14.7566159048,https://browser.sead.se/site/6179,inventory_only,False,0,0,0,[],0,0,0,0,0,3815,coarse_spatial_context_only,not_captured_by_repository_sources,1748
6180,52d8d7d6-4ea8-456a-9bca-d9a45208c9b6,Sporrakulla,Sweden,56.287862408,14.2417622949,https://browser.sead.se/site/6180,inventory_only,False,0,0,0,[],0,0,0,0,0,10817,coarse_spatial_context_only,not_captured_by_repository_sources,1749
6181,249dfaae-6b2e-4921-9682-07a2255342dd,Staffans i Åsen,Sweden,61.2742507835,13.8196064815,https://browser.sead.se/site/6181,inventory_only,False,0,0,0,[],0,0,0,0,0,634,coarse_spatial_context_only,not_captured_by_repository_sources,1750
6182,36e373ac-1b7c-4f02-9f6c-ac86753e4cd8,Staffas i Nedre Gärdsjö,Sweden,60.9356415519,15.2262010365,https://browser.sead.se/site/6182,inventory_only,False,0,0,0,[],0,0,0,0,0,3988,coarse_spatial_context_only,not_captured_by_repository_sources,1751
6183,db2bdd9b-7c9e-45c4-b7ba-3a0e4bd788d6,Staffas i Ovanmyra,Sweden,61.0018321457,15.2232693952,https://browser.sead.se/site/6183,inventory_only,False,0,0,0,[],0,0,0,0,0,1607,coarse_spatial_context_only,not_captured_by_repository_sources,1752
6185,d557a2e5-41a4-40f8-950c-f435d955e1a1,Stall Fudal Zorns gammelgård,Sweden,60.9546100798,14.7074379521,https://browser.sead.se/site/6185,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1753
6186,e697f8ba-dc10-44cf-8e2c-bce27120f5e2,Stall i Grönlokshol,Sweden,60.9652788982,14.681021488,https://browser.sead.se/site/6186,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1754
6187,66546363-ccf2-4b41-83af-6707eeedb8a2,Stall i Noret,Sweden,61.0046137956,14.5889436553,https://browser.sead.se/site/6187,inventory_only,False,0,0,0,[],0,0,0,0,0,1202,coarse_spatial_context_only,not_captured_by_repository_sources,1755
6188,94c172b8-8155-443f-9c0a-693265287406,Stall Sturhans i Fåsås,Sweden,60.9667757931,14.8013381755,https://browser.sead.se/site/6188,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1756
6189,22e8d815-51e7-468d-a833-ff5846d39764,Stavsholmen,Sweden,59.4941787111,16.2626466743,https://browser.sead.se/site/6189,inventory_only,False,0,0,0,[],0,0,0,0,0,15126,coarse_spatial_context_only,not_captured_by_repository_sources,1757
6190,da932b90-0a72-40bb-be7c-8e469527a662,Stavsjöbodarna,Sweden,62.2372850845,15.2475880697,https://browser.sead.se/site/6190,inventory_only,False,0,0,0,[],0,0,0,0,0,1173,coarse_spatial_context_only,not_captured_by_repository_sources,1758
6191,5e069f67-09ab-44f1-b97a-4a9e4d6feba2,Steninge kyrka,Sweden,56.7825637329,12.6774054215,https://browser.sead.se/site/6191,inventory_only,False,0,0,0,[],0,0,0,0,0,6333,coarse_spatial_context_only,not_captured_by_repository_sources,1759
6323,c308f1cb-53e5-43ab-be94-2bcb7b88cb69,Stensmålen,Sweden,58.1927456198,15.6932569099,https://browser.sead.se/site/6323,inventory_only,False,0,0,0,[],0,0,0,0,0,9863,coarse_spatial_context_only,not_captured_by_repository_sources,1760
6192,41f40445-71ac-495b-93d8-e3f79e9250db,Sticko Erik Perssons gård i Färnäs,Sweden,60.9969222743,14.6269240709,https://browser.sead.se/site/6192,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1761
6422,5eea65b3-bb48-43dd-a580-adbbac533f05,Stockholm 103:1,Sweden,59.32661935,18.07138803,https://browser.sead.se/site/6422,inventory_only,False,0,0,0,[],0,0,0,0,0,10763,coarse_spatial_context_only,not_captured_by_repository_sources,1762
6416,5f191b2f-2788-4169-aeb9-f4a877dc2d72,Stockholm 704,Sweden,59.32817981,18.06970369,https://browser.sead.se/site/6416,inventory_only,False,0,0,0,[],0,0,0,0,0,10763,coarse_spatial_context_only,not_captured_by_repository_sources,1763
6417,5b2b6675-2c6c-4228-a8d4-4d06a3500bd9,Stockholm 705,Sweden,59.32817229,18.0697338,https://browser.sead.se/site/6417,inventory_only,False,0,0,0,[],0,0,0,0,0,10763,coarse_spatial_context_only,not_captured_by_repository_sources,1764
6418,1e956b22-4b22-48cb-91be-c47856582e06,Stockholm 706,Sweden,59.32821798,18.06963609,https://browser.sead.se/site/6418,inventory_only,False,0,0,0,[],0,0,0,0,0,10763,coarse_spatial_context_only,not_captured_by_repository_sources,1765
6420,649d6512-2acc-4e97-a354-4f31566f495f,Stockholm 707,Sweden,59.32820726,18.06968883,https://browser.sead.se/site/6420,inventory_only,False,0,0,0,[],0,0,0,0,0,10763,coarse_spatial_context_only,not_captured_by_repository_sources,1766
6419,4f111220-dd30-40fa-99b5-a48c37423e62,Stockholm 709,Sweden,59.32826153,18.06978144,https://browser.sead.se/site/6419,inventory_only,False,0,0,0,[],0,0,0,0,0,10763,coarse_spatial_context_only,not_captured_by_repository_sources,1767
6415,05e6faef-bd40-4489-8229-6b442d2eb6bb,Stockholm 710,Sweden,59.32822936,18.06984267,https://browser.sead.se/site/6415,inventory_only,False,0,0,0,[],0,0,0,0,0,10763,coarse_spatial_context_only,not_captured_by_repository_sources,1768
6193,4c3ef707-02d7-4ad7-8425-e287b4e3b8bf,Stockholmsgården i Gåda,Sweden,62.0671780916,15.7846959453,https://browser.sead.se/site/6193,inventory_only,False,0,0,0,[],0,0,0,0,0,1173,coarse_spatial_context_only,not_captured_by_repository_sources,1769
6194,bf2b451b-2464-44bd-ad2c-e4f202c477ec,Stora Bråmåmyr i Nusnäs,Sweden,60.9613579458,14.6564444152,https://browser.sead.se/site/6194,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1770
6195,926448a6-0126-4dca-a801-abdee8e6153c,Stora Gårda Herrgård,Sweden,57.6982932924,12.0070608592,https://browser.sead.se/site/6195,inventory_only,False,0,0,0,[],0,0,0,0,0,8569,coarse_spatial_context_only,not_captured_by_repository_sources,1771
6375,30781db3-62b9-4d65-b038-0476b8fbc834,Stora Malm 229:1,Sweden,58.96721704,16.25558395,https://browser.sead.se/site/6375,inventory_only,False,0,0,0,[],0,0,0,0,0,12413,coarse_spatial_context_only,not_captured_by_repository_sources,1772
6196,f52c0cc1-05bc-4c82-8fba-ad6f5b496e71,Stora Skedelid,Sweden,58.5916968365,13.3821246871,https://browser.sead.se/site/6196,inventory_only,False,0,0,0,[],0,0,0,0,0,10501,coarse_spatial_context_only,not_captured_by_repository_sources,1773
6197,b5cab77b-8052-4ad1-a350-4764cddc3edc,Stora skedvi kyrka,Sweden,60.4066509806,15.8045624727,https://browser.sead.se/site/6197,inventory_only,False,0,0,0,[],0,0,0,0,0,3988,coarse_spatial_context_only,not_captured_by_repository_sources,1774
6198,a832d5d7-48e8-4df9-85e0-86058d297d9f,Storpers i Södra Kättbo,Sweden,60.8339514576,14.1962219534,https://browser.sead.se/site/6198,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1775
6199,68587e3c-1808-4cb6-80ce-4c57e424976d,Storsved i Berge,Sweden,62.9465609122,14.8687952075,https://browser.sead.se/site/6199,inventory_only,False,0,0,0,[],0,0,0,0,0,1940,coarse_spatial_context_only,not_captured_by_repository_sources,1776
6201,48db1d0a-21f8-4151-83d7-e04b64bfd694,Stråvalla kyrka,Sweden,57.2988062687,12.21752508,https://browser.sead.se/site/6201,inventory_only,False,0,0,0,[],0,0,0,0,0,8569,coarse_spatial_context_only,not_captured_by_repository_sources,1777
6202,356404f7-6ac6-4794-aa12-df4039f766f6,Strö kyrka,Sweden,58.5819064115,13.0710059857,https://browser.sead.se/site/6202,inventory_only,False,0,0,0,[],0,0,0,0,0,10501,coarse_spatial_context_only,not_captured_by_repository_sources,1778
6324,19e15f23-f875-48c0-90f7-75c8f00c2af7,Strömmen,Sweden,57.6408043063,13.2094046988,https://browser.sead.se/site/6324,inventory_only,False,0,0,0,[],0,0,0,0,0,8587,coarse_spatial_context_only,not_captured_by_repository_sources,1779
6203,51b3c5a7-c213-4990-90e7-d0967d7b8521,Strömsholms slott,Sweden,59.5241124226,16.2635712504,https://browser.sead.se/site/6203,inventory_only,False,0,0,0,[],0,0,0,0,0,15126,coarse_spatial_context_only,not_captured_by_repository_sources,1780
6204,4518d800-29d6-4bd1-adad-39b2292f492a,Stubbamöllan,Sweden,55.7308509362,13.2441986035,https://browser.sead.se/site/6204,inventory_only,False,0,0,0,[],0,0,0,0,0,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1781
6205,b5391e97-13c8-442a-bb28-07020fe3b717,Stuga Fudal Zorns gammelgård,Sweden,60.9546100798,14.7074379521,https://browser.sead.se/site/6205,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1782
6206,7b675e0b-980d-48b1-8376-77a841303236,Stuga i Nybingsbo,Sweden,60.7445157043,14.7351960683,https://browser.sead.se/site/6206,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1783
6207,15104c42-50b2-4ecf-86fe-61ff525c9676,Stuga Selja,Sweden,61.0191135954,14.4682248651,https://browser.sead.se/site/6207,inventory_only,False,0,0,0,[],0,0,0,0,0,1202,coarse_spatial_context_only,not_captured_by_repository_sources,1784
6208,32cc4ce1-8180-454f-9f3c-f1b35ed4865f,Stuga Skålö by,Sweden,60.5666693114,14.2961370722,https://browser.sead.se/site/6208,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1785
6209,dc4fd290-9776-46e2-9137-d347979409d1,Sturhanslars Olovs i Fåsås,Sweden,60.9667757931,14.8013381755,https://browser.sead.se/site/6209,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1786
6184,7c016e3f-a940-4deb-aa48-bc85ab6e1635,Stäket,Sweden,55.7015456297,13.1922477974,https://browser.sead.se/site/6184,inventory_only,False,0,0,0,[],0,0,0,0,0,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1787
6200,b60643da-71ea-4467-b39a-7fe465cd79d5,Stötollas i Lenåsen,Sweden,61.0048281728,15.2454438656,https://browser.sead.se/site/6200,inventory_only,False,0,0,0,[],0,0,0,0,0,1607,coarse_spatial_context_only,not_captured_by_repository_sources,1788
6210,7834b4de-aacb-444b-9d15-8ae813c132a8,Sundbergs i Heden,Sweden,61.1494544614,14.6636533603,https://browser.sead.se/site/6210,inventory_only,False,0,0,0,[],0,0,0,0,0,1202,coarse_spatial_context_only,not_captured_by_repository_sources,1789
6211,8410a116-240d-4b0b-bd44-e60df545859b,Sundkvists i Söderhögen,Sweden,62.4009893964,14.3916657691,https://browser.sead.se/site/6211,inventory_only,False,0,0,0,[],0,0,0,0,0,1940,coarse_spatial_context_only,not_captured_by_repository_sources,1790
6212,f2a6829c-71c1-4208-bfa0-34067c717c71,Sunnanås,Sweden,61.8084545627,16.0523074238,https://browser.sead.se/site/6212,inventory_only,False,0,0,0,[],0,0,0,0,0,3464,coarse_spatial_context_only,not_captured_by_repository_sources,1791
6214,03f4deb6-df92-4583-bd58-76a1623cc52f,Svarv Jöns i Utanmyra,Sweden,60.9279517278,14.6014615081,https://browser.sead.se/site/6214,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1792
6391,ea257034-0812-47e7-b6bc-d765674cf610,Svedala 7:1,Sweden,55.49695833,13.29821849,https://browser.sead.se/site/6391,inventory_only,False,0,0,0,[],0,0,0,0,0,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1793
6215,fc604faf-0bf7-4553-8099-e32462752e5d,Svedvi kyrka,Sweden,59.5919771755,16.2723514452,https://browser.sead.se/site/6215,inventory_only,False,0,0,0,[],0,0,0,0,0,15126,coarse_spatial_context_only,not_captured_by_repository_sources,1794
6216,d6ec5c9c-d0be-4346-92c4-5665acfa8856,Sven Bogg i Bonäs,Sweden,61.0706150304,14.4924335962,https://browser.sead.se/site/6216,inventory_only,False,0,0,0,[],0,0,0,0,0,1202,coarse_spatial_context_only,not_captured_by_repository_sources,1795
6217,5d5f2e57-7dfa-4343-a2ea-5b4d33219156,Sven Frimodigs i Sör Lindberg,Sweden,60.7982555545,15.125430623,https://browser.sead.se/site/6217,inventory_only,False,0,0,0,[],0,0,0,0,0,3988,coarse_spatial_context_only,not_captured_by_repository_sources,1796
6218,7ed33849-deb3-4401-9eb9-36b82c73b9a9,Sven Mårs i Born,Sweden,60.9598223936,15.2774309109,https://browser.sead.se/site/6218,inventory_only,False,0,0,0,[],0,0,0,0,0,3988,coarse_spatial_context_only,not_captured_by_repository_sources,1797
6219,ded30cbe-92b5-4824-8493-7a508ff40fdd,Sven Ollén i Näsbyggebyn,Sweden,60.7679635964,14.8751282349,https://browser.sead.se/site/6219,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1798
6220,9c1679ed-a38a-4db4-9974-fc3197f2588f,Svensåsen,Sweden,62.9711777281,14.4124290936,https://browser.sead.se/site/6220,inventory_only,False,0,0,0,[],0,0,0,0,0,1940,coarse_spatial_context_only,not_captured_by_repository_sources,1799
6221,e2d5cb19-8c25-4925-9ae8-c2fb3951f2aa,Sydöstra härbret Zorns gammelgård,Sweden,60.998192934,14.5464294488,https://browser.sead.se/site/6221,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1800
6222,e36797c5-c070-4b69-89e2-740bbda233ae,Sysslomansgården,Sweden,58.4118401026,15.618054545,https://browser.sead.se/site/6222,inventory_only,False,0,0,0,[],0,0,0,0,0,9863,coarse_spatial_context_only,not_captured_by_repository_sources,1801
3456,d5573c2c-5686-4d33-899f-08d086303734,Säby 5,Sweden,55.9045303022,12.8499433536,https://browser.sead.se/site/3456,inventory_only,False,0,0,0,[],0,0,0,0,0,1226,coarse_spatial_context_only,not_captured_by_repository_sources,1802
3988,4f2962d0-a8cb-4272-8d27-7e43a973c46e,Sälja,Sweden,60.1538097098,16.9292502393,https://browser.sead.se/site/3988,inventory_only,False,0,0,0,[],0,0,1,10,0,4239,coarse_spatial_context_only,not_captured_by_repository_sources,1803
6126,4c7cf8a9-477c-4506-9a37-b6891ea4bf22,Sällstorps kyrka,Sweden,57.2363256173,12.3603165578,https://browser.sead.se/site/6126,inventory_only,False,0,0,0,[],0,0,0,0,0,8569,coarse_spatial_context_only,not_captured_by_repository_sources,1804
6319,a4a8bfd2-9a9a-49b0-9487-fc5733471014,Särdal,Sweden,56.7487970909,12.6451409407,https://browser.sead.se/site/6319,inventory_only,False,0,0,0,[],0,0,0,0,0,6333,coarse_spatial_context_only,not_captured_by_repository_sources,1805
6134,2ec6bb82-270c-4224-af85-68273b2adf44,Säternybodarna,Sweden,62.3904326139,15.1326351134,https://browser.sead.se/site/6134,inventory_only,False,0,0,0,[],0,0,0,0,0,1173,coarse_spatial_context_only,not_captured_by_repository_sources,1806
6135,0e542827-6995-499c-bddf-4452bba855a0,Sätersfors,Sweden,57.9376036494,13.9755553806,https://browser.sead.se/site/6135,inventory_only,False,0,0,0,[],0,0,0,0,0,8587,coarse_spatial_context_only,not_captured_by_repository_sources,1807
6320,f9a91924-8237-4f2f-b0a8-ba974af54b8b,Sätila Strömma,Sweden,57.5645622275,12.4574485145,https://browser.sead.se/site/6320,inventory_only,False,0,0,0,[],0,0,0,0,0,8569,coarse_spatial_context_only,not_captured_by_repository_sources,1808
6160,aa1e7d3e-b81b-4517-bff9-ac1e45614288,Söderala kyrka,Sweden,61.2805764647,16.9568672082,https://browser.sead.se/site/6160,inventory_only,False,0,0,0,[],0,0,0,0,0,3464,coarse_spatial_context_only,not_captured_by_repository_sources,1809
6161,ce081455-b402-464a-ae1e-b16c1c4ea644,Söderbackan i Västerbor,Sweden,60.3455088743,16.7508936948,https://browser.sead.se/site/6161,inventory_only,False,0,0,0,[],0,0,0,0,0,4239,coarse_spatial_context_only,not_captured_by_repository_sources,1810
6162,757756c1-9d01-4ed3-b72e-51a7899c5a07,Söderholm i Grötom,Sweden,63.5029392562,13.1547592212,https://browser.sead.se/site/6162,inventory_only,False,0,0,0,[],0,0,0,0,0,1147,coarse_spatial_context_only,not_captured_by_repository_sources,1811
6410,b6cb0ae4-4736-4dce-b69b-ec7edfc06378,Söderköping 14:1,Sweden,58.48116957,16.3212451,https://browser.sead.se/site/6410,inventory_only,False,0,0,0,[],0,0,0,0,0,12413,coarse_spatial_context_only,not_captured_by_repository_sources,1812
6163,68f05fb4-5984-4e46-8d4d-2ec9dd279fd5,Söderlundska gården,Sweden,60.7302680543,14.994628175,https://browser.sead.se/site/6163,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1813
6355,8a3d845e-af79-4351-97d6-be4c9f62198f,Södra Vi 6:1,Sweden,57.732664,15.821486,https://browser.sead.se/site/6355,inventory_only,False,0,0,0,[],0,0,0,0,0,4004,coarse_spatial_context_only,not_captured_by_repository_sources,1814
6168,c18612f6-f8e4-4abc-90c7-2c184ebbc5e6,Sölvsved,Sweden,63.4705689521,13.2826359156,https://browser.sead.se/site/6168,inventory_only,False,0,0,0,[],0,0,0,0,0,1147,coarse_spatial_context_only,not_captured_by_repository_sources,1815
6171,bcc9c769-3535-42df-8409-0e025fbf589a,Söne kyrka,Sweden,58.5355059845,12.9679007724,https://browser.sead.se/site/6171,inventory_only,False,0,0,0,[],0,0,0,0,0,7321,coarse_spatial_context_only,not_captured_by_repository_sources,1816
6172,76fa7ad0-4808-48e6-9a72-b2e18abcc7c3,Sörgården i Tornäs,Sweden,63.6569239505,14.6412499091,https://browser.sead.se/site/6172,inventory_only,False,0,0,0,[],0,0,0,0,0,3868,coarse_spatial_context_only,not_captured_by_repository_sources,1817
6322,5bb4695f-d481-4991-9fa5-f15fbac7b6bb,Sörsylta,Sweden,59.5074420422,16.1929812373,https://browser.sead.se/site/6322,inventory_only,False,0,0,0,[],0,0,0,0,0,15126,coarse_spatial_context_only,not_captured_by_repository_sources,1818
6175,0849a1df-667c-421e-a02e-9dbc09506aa1,Sövestads kyrka,Sweden,55.5009053644,13.7974353421,https://browser.sead.se/site/6175,inventory_only,False,0,0,0,[],0,0,0,0,0,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1819
6223,0a5cc1e4-b1db-485d-9c70-6c311f6f783d,Tand,Sweden,63.0108416618,14.7293697434,https://browser.sead.se/site/6223,inventory_only,False,0,0,0,[],0,0,0,0,0,3868,coarse_spatial_context_only,not_captured_by_repository_sources,1820
6451,1186750a-8fd2-47f5-898b-0642acf0c283,The Police Station park,Sweden,59.33103232,18.04186857,https://browser.sead.se/site/6451,inventory_only,False,0,0,0,[],0,0,0,0,0,10763,coarse_spatial_context_only,not_captured_by_repository_sources,1821
6452,a5323771-ceb6-4d7f-9963-4a8d9e721e10,The Prince house,Sweden,59.856118,17.644803,https://browser.sead.se/site/6452,inventory_only,False,0,0,0,[],0,0,0,0,0,27450,coarse_spatial_context_only,not_captured_by_repository_sources,1822
6227,a6b35c93-4b43-4f71-b7f9-e18db121abfc,Thodéns i Gruvriset,Sweden,60.5868950952,15.6095140804,https://browser.sead.se/site/6227,inventory_only,False,0,0,0,[],0,0,0,0,0,3988,coarse_spatial_context_only,not_captured_by_repository_sources,1823
6228,3412f27d-184b-49d6-a3f5-a9e4edcc3b45,Thomsén i Östergrav,Sweden,60.8355652474,15.1382134994,https://browser.sead.se/site/6228,inventory_only,False,0,0,0,[],0,0,0,0,0,3988,coarse_spatial_context_only,not_captured_by_repository_sources,1824
6449,dbbe84d6-7204-4e74-a0ce-fc8462d99703,Tierp 458,Sweden,60.32172562,17.51463114,https://browser.sead.se/site/6449,inventory_only,False,0,0,0,[],0,0,0,0,0,5060,coarse_spatial_context_only,not_captured_by_repository_sources,1825
6459,5a93447a-0b10-4f35-bff0-1c1c61d7fc78,Tingstäde träsk,Sweden,57.72743978,18.63100512,https://browser.sead.se/site/6459,inventory_only,False,0,0,0,[],0,0,0,0,0,13558,coarse_spatial_context_only,not_captured_by_repository_sources,1826
6229,9f84ccf4-772a-43d8-bc36-b675cbff899c,Tittolles i Stavsätra,Sweden,61.6243462008,15.7990178367,https://browser.sead.se/site/6229,inventory_only,False,0,0,0,[],0,0,0,0,0,1607,coarse_spatial_context_only,not_captured_by_repository_sources,1827
6230,c2a30965-dba1-403b-8673-9a1e1a881ea1,Tjustgöls gård,Sweden,57.5113351107,16.5823817245,https://browser.sead.se/site/6230,inventory_only,False,0,0,0,[],0,0,0,0,0,8480,coarse_spatial_context_only,not_captured_by_repository_sources,1828
6231,2997dd77-4b63-499b-a3b3-ba437a9b7d45,Tobaksladan,Sweden,56.1737439392,14.8593119138,https://browser.sead.se/site/6231,inventory_only,False,0,0,0,[],0,0,0,0,0,10817,coarse_spatial_context_only,not_captured_by_repository_sources,1829
3445,15214598-152c-4618-bd29-57dd0744c234,Tofta 39,Sweden,55.8583589589,12.9315616122,https://browser.sead.se/site/3445,inventory_only,False,0,0,0,[],0,0,0,0,0,1226,coarse_spatial_context_only,not_captured_by_repository_sources,1830
6233,9b2bce6f-e85d-44df-866f-80ca90a1d35f,Torkelsbo,Sweden,61.8912903994,16.125034627,https://browser.sead.se/site/6233,inventory_only,False,0,0,0,[],0,0,0,0,0,3464,coarse_spatial_context_only,not_captured_by_repository_sources,1831
6325,a55a241c-c384-4572-b046-cdb4360da8d2,Torkelsrud,Sweden,58.5223371787,11.8386756351,https://browser.sead.se/site/6325,inventory_only,False,0,0,0,[],0,0,0,0,0,16773,coarse_spatial_context_only,not_captured_by_repository_sources,1832
6234,e8c7fa2a-2f25-4d80-8bcc-8eec5e0ebb50,Torkstuga Nusnäs Zorns gammelgård,Sweden,60.9589628963,14.6468312521,https://browser.sead.se/site/6234,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1833
5647,0b937f4f-f04b-4534-9e1c-a2274b493541,Torpa stenhus,Sweden,57.649909,13.279524,https://browser.sead.se/site/5647,inventory_only,False,0,0,0,[],0,0,0,0,0,8587,coarse_spatial_context_only,not_captured_by_repository_sources,1834
6236,e936692b-1698-4726-b402-10b7c0cb657f,Torsklok-härbret i Västra Lillmon,Sweden,60.8646435744,13.4021247744,https://browser.sead.se/site/6236,inventory_only,False,0,0,0,[],0,0,0,0,0,5468,coarse_spatial_context_only,not_captured_by_repository_sources,1835
6235,1f636843-ebdd-404a-97d0-f2cfae1fa139,Torsångs kyrka,Sweden,60.4640780919,15.5700058037,https://browser.sead.se/site/6235,inventory_only,False,0,0,0,[],0,0,0,0,0,3988,coarse_spatial_context_only,not_captured_by_repository_sources,1836
6237,9aebdbdf-64d2-4438-aceb-f5f2a3b7e942,Torup slott,Sweden,55.5651742284,13.208698852,https://browser.sead.se/site/6237,inventory_only,False,0,0,0,[],0,0,0,0,0,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1837
6326,86a3ca43-83ec-43b1-b3a4-a9e469fcd00e,Transtorpsvägen,Sweden,56.749083781,15.9279690002,https://browser.sead.se/site/6326,inventory_only,False,0,0,0,[],0,0,0,0,0,5849,coarse_spatial_context_only,not_captured_by_repository_sources,1838
6239,63ea444f-9c5c-40be-8a90-8e0ecb035396,Trappgården i Mångberg,Sweden,60.8537844835,14.5899806477,https://browser.sead.se/site/6239,inventory_only,False,0,0,0,[],0,0,0,0,0,1731,coarse_spatial_context_only,not_captured_by_repository_sources,1839
6387,1500e97d-e59b-41a7-a9fe-22a8ee522681,Trelleborg 19:1,Sweden,55.37480382,13.15168813,https://browser.sead.se/site/6387,inventory_only,False,0,0,0,[],0,0,0,0,0,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1840
6379,e0a5bad5-0285-4785-9f6d-804d8ebd0196,Trelleborg 48,Sweden,55.37604866,13.1478197,https://browser.sead.se/site/6379,inventory_only,False,0,0,0,[],0,0,0,0,0,6654,coarse_spatial_context_only,not_captured_by_repository_sources,1841
